[2025-12-11 00:17:14] Geração 264 — mean=7.1318, best=7.1507, std=0.0064, frac_changed=1.000
[2025-12-11 00:17:21] Geração 265 — mean=7.1334, best=7.1508, std=0.0069, frac_changed=1.000
[2025-12-11 00:17:27] Geração 266 — mean=7.1353, best=7.1516, std=0.0069, frac_changed=1.000
[2025-12-11 00:17:34] Geração 267 — mean=7.1381, best=7.1516, std=0.0068, frac_changed=1.000
[2025-12-11 00:17:41] Geração 268 — mean=7.1396, best=7.1520, std=0.0063, frac_changed=1.000
[2025-12-11 00:17:48] Geração 269 — mean=7.1414, best=7.1540, std=0.0059, frac_changed=1.000
[2025-12-11 00:17:55] Geração 270 — mean=7.1432, best=7.1591, std=0.0057, frac_changed=1.000
[2025-12-11 00:18:02] Geração 271 — mean=7.1444, best=7.1593, std=0.0057, frac_changed=1.000
[2025-12-11 00:18:08] Geração 272 — mean=7.1466, best=7.1593, std=0.0048, frac_changed=1.000
[2025-12-11 00:18:15] Geração 273 — mean=7.1473, best=7.1617, std=0.0051, frac_changed=1.000
[2025-12-11 00:18:22] Geração 274 — mean=7.1483, best=7.1617, std=0.0055, frac_changed=1.000
[2025-12-11 00:18:29] Geração 275 — mean=7.1500, best=7.1617, std=0.0051, frac_changed=1.000
[2025-12-11 00:18:36] Geração 276 — mean=7.1514, best=7.1639, std=0.0054, frac_changed=1.000
[2025-12-11 00:18:42] Geração 277 — mean=7.1526, best=7.1639, std=0.0054, frac_changed=1.000
[2025-12-11 00:18:50] Geração 278 — mean=7.1543, best=7.1683, std=0.0054, frac_changed=1.000
[2025-12-11 00:18:57] Geração 279 — mean=7.1560, best=7.1693, std=0.0057, frac_changed=1.000
[2025-12-11 00:19:03] Geração 280 — mean=7.1576, best=7.1696, std=0.0053, frac_changed=1.000
[2025-12-11 00:19:10] Geração 281 — mean=7.1584, best=7.1703, std=0.0055, frac_changed=1.000
[2025-12-11 00:19:17] Geração 282 — mean=7.1606, best=7.1747, std=0.0050, frac_changed=1.000
[2025-12-11 00:19:24] Geração 283 — mean=7.1618, best=7.1747, std=0.0050, frac_changed=1.000
[2025-12-11 00:19:31] Geração 284 — mean=7.1629, best=7.1752, std=0.0049, frac_changed=1.000
[2025-12-11 00:19:38] Geração 285 — mean=7.1644, best=7.1752, std=0.0047, frac_changed=1.000
[2025-12-11 00:19:44] Geração 286 — mean=7.1659, best=7.1780, std=0.0050, frac_changed=1.000
[2025-12-11 00:19:51] Geração 287 — mean=7.1676, best=7.1788, std=0.0048, frac_changed=1.000
[2025-12-11 00:19:58] Geração 288 — mean=7.1689, best=7.1793, std=0.0047, frac_changed=1.000
[2025-12-11 00:20:05] Geração 289 — mean=7.1707, best=7.1832, std=0.0041, frac_changed=1.000
[2025-12-11 00:20:12] Geração 290 — mean=7.1717, best=7.1835, std=0.0045, frac_changed=1.000
[2025-12-11 00:20:19] Geração 291 — mean=7.1727, best=7.1842, std=0.0041, frac_changed=1.000
[2025-12-11 00:20:26] Geração 292 — mean=7.1738, best=7.1842, std=0.0040, frac_changed=1.000
[2025-12-11 00:20:33] Geração 293 — mean=7.1745, best=7.1853, std=0.0044, frac_changed=1.000
[2025-12-11 00:20:40] Geração 294 — mean=7.1754, best=7.1859, std=0.0044, frac_changed=1.000
[2025-12-11 00:20:46] Geração 295 — mean=7.1768, best=7.1864, std=0.0045, frac_changed=1.000
[2025-12-11 00:20:53] Geração 296 — mean=7.1783, best=7.1883, std=0.0043, frac_changed=1.000
[2025-12-11 00:21:00] Geração 297 — mean=7.1795, best=7.1899, std=0.0041, frac_changed=1.000
[2025-12-11 00:21:07] Geração 298 — mean=7.1806, best=7.1899, std=0.0043, frac_changed=1.000
[2025-12-11 00:21:14] Geração 299 — mean=7.1819, best=7.1906, std=0.0041, frac_changed=1.000
[2025-12-11 00:21:20] Geração 300 — mean=7.1831, best=7.1911, std=0.0038, frac_changed=1.000
[2025-12-11 00:21:27] Geração 301 — mean=7.1845, best=7.1922, std=0.0038, frac_changed=1.000
[2025-12-11 00:21:34] Geração 302 — mean=7.1854, best=7.1962, std=0.0035, frac_changed=1.000
[2025-12-11 00:21:41] Geração 303 — mean=7.1866, best=7.2015, std=0.0039, frac_changed=1.000
[2025-12-11 00:21:48] Geração 304 — mean=7.1876, best=7.2015, std=0.0038, frac_changed=1.000
[2025-12-11 00:21:55] Geração 305 — mean=7.1889, best=7.2015, std=0.0036, frac_changed=1.000
[2025-12-11 00:22:01] Geração 306 — mean=7.1904, best=7.2015, std=0.0036, frac_changed=1.000
[2025-12-11 00:22:09] Geração 307 — mean=7.1917, best=7.2035, std=0.0040, frac_changed=1.000
[2025-12-11 00:22:16] Geração 308 — mean=7.1932, best=7.2038, std=0.0042, frac_changed=1.000
[2025-12-11 00:22:22] Geração 309 — mean=7.1944, best=7.2047, std=0.0043, frac_changed=1.000
[2025-12-11 00:22:29] Geração 310 — mean=7.1959, best=7.2050, std=0.0037, frac_changed=1.000
[2025-12-11 00:22:36] Geração 311 — mean=7.1973, best=7.2051, std=0.0033, frac_changed=1.000
[2025-12-11 00:22:43] Geração 312 — mean=7.1982, best=7.2067, std=0.0031, frac_changed=1.000
[2025-12-11 00:22:50] Geração 313 — mean=7.1991, best=7.2068, std=0.0029, frac_changed=1.000
[2025-12-11 00:22:57] Geração 314 — mean=7.1996, best=7.2103, std=0.0031, frac_changed=1.000
[2025-12-11 00:23:03] Geração 315 — mean=7.2007, best=7.2103, std=0.0031, frac_changed=1.000
[2025-12-11 00:23:10] Geração 316 — mean=7.2015, best=7.2104, std=0.0032, frac_changed=1.000
[2025-12-11 00:23:17] Geração 317 — mean=7.2029, best=7.2117, std=0.0032, frac_changed=1.000
[2025-12-11 00:23:24] Geração 318 — mean=7.2041, best=7.2117, std=0.0033, frac_changed=1.000
[2025-12-11 00:23:31] Geração 319 — mean=7.2052, best=7.2130, std=0.0029, frac_changed=1.000
[2025-12-11 00:23:37] Geração 320 — mean=7.2060, best=7.2147, std=0.0027, frac_changed=1.000
[2025-12-11 00:23:45] Geração 321 — mean=7.2072, best=7.2147, std=0.0028, frac_changed=1.000
[2025-12-11 00:23:52] Geração 322 — mean=7.2081, best=7.2162, std=0.0030, frac_changed=1.000
[2025-12-11 00:23:59] Geração 323 — mean=7.2094, best=7.2179, std=0.0031, frac_changed=1.000
[2025-12-11 00:24:05] Geração 324 — mean=7.2107, best=7.2187, std=0.0031, frac_changed=1.000
[2025-12-11 00:24:12] Geração 325 — mean=7.2119, best=7.2195, std=0.0029, frac_changed=1.000
[2025-12-11 00:24:19] Geração 326 — mean=7.2130, best=7.2208, std=0.0029, frac_changed=1.000
[2025-12-11 00:24:26] Geração 327 — mean=7.2142, best=7.2208, std=0.0029, frac_changed=1.000
[2025-12-11 00:24:33] Geração 328 — mean=7.2156, best=7.2210, std=0.0025, frac_changed=1.000
[2025-12-11 00:24:39] Geração 329 — mean=7.2163, best=7.2231, std=0.0023, frac_changed=1.000
[2025-12-11 00:24:46] Geração 330 — mean=7.2172, best=7.2235, std=0.0021, frac_changed=1.000
[2025-12-11 00:24:53] Geração 331 — mean=7.2181, best=7.2235, std=0.0020, frac_changed=1.000
[2025-12-11 00:25:00] Geração 332 — mean=7.2186, best=7.2240, std=0.0020, frac_changed=1.000
[2025-12-11 00:25:07] Geração 333 — mean=7.2193, best=7.2248, std=0.0021, frac_changed=1.000
[2025-12-11 00:25:14] Geração 334 — mean=7.2199, best=7.2251, std=0.0020, frac_changed=1.000
[2025-12-11 00:25:20] Geração 335 — mean=7.2205, best=7.2270, std=0.0021, frac_changed=1.000
[2025-12-11 00:25:28] Geração 336 — mean=7.2215, best=7.2270, std=0.0022, frac_changed=1.000
[2025-12-11 00:25:35] Geração 337 — mean=7.2223, best=7.2277, std=0.0020, frac_changed=1.000
[2025-12-11 00:25:41] Geração 338 — mean=7.2231, best=7.2279, std=0.0019, frac_changed=1.000
[2025-12-11 00:25:48] Geração 339 — mean=7.2238, best=7.2283, std=0.0017, frac_changed=1.000
[2025-12-11 00:25:55] Geração 340 — mean=7.2243, best=7.2287, std=0.0017, frac_changed=1.000
[2025-12-11 00:26:02] Geração 341 — mean=7.2250, best=7.2294, std=0.0016, frac_changed=1.000
[2025-12-11 00:26:09] Geração 342 — mean=7.2256, best=7.2301, std=0.0017, frac_changed=1.000
[2025-12-11 00:26:16] Geração 343 — mean=7.2264, best=7.2314, std=0.0017, frac_changed=1.000
[2025-12-11 00:26:22] Geração 344 — mean=7.2270, best=7.2319, std=0.0017, frac_changed=1.000
[2025-12-11 00:26:29] Geração 345 — mean=7.2278, best=7.2319, std=0.0017, frac_changed=1.000
[2025-12-11 00:26:36] Geração 346 — mean=7.2285, best=7.2327, std=0.0017, frac_changed=1.000
[2025-12-11 00:26:43] Geração 347 — mean=7.2293, best=7.2324, std=0.0016, frac_changed=1.000
[2025-12-11 00:26:50] Geração 348 — mean=7.2301, best=7.2335, std=0.0014, frac_changed=1.000
[2025-12-11 00:26:57] Geração 349 — mean=7.2307, best=7.2339, std=0.0013, frac_changed=1.000
[2025-12-11 00:27:03] Geração 350 — mean=7.2312, best=7.2343, std=0.0013, frac_changed=1.000
